start_date,end_date,date_range,source_city_name,brand_name,top_slug,mid_slug,leaf_slug,BB_identifier,sku_description,sku_weight,total_quantity,total_mrp,total_sales,internal_id,internal_name,Category
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,1,200,163.88,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,5,3245,2786.61,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Mysore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,1,119,98.77,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,31,3689,3061.87,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,2,212,175.96,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,12,2508,1922.8,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,13,2600,2130.44,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,3,567,481.95,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,2,398,328.35,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,4,1038,820.34,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Nashik,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,1,299,245.0,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,2,338,288.65,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,11,2079,1813.59,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,4,760,600.64,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,6,1974,1560.06,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,25,7277,5922.16,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Mangaluru,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,1,119,98.77,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,38,12502,9880.38,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357177,Chaayos pink-festival-gift-box-set-with-tea-snacks 5 pcs  1 Set,5 pcs,1,999,848.95,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,23,2685,2228.55,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,55,16445,13475.0,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,6,1200,983.28,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,17,2854,2370.3,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,18,2064,1713.12,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,7,742,615.86,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,4,767,659.31,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,13,2717,2316.08,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,24,7176,5880.0,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,11,1650,1409.7,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mysore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194790,Chaayos instant-desi-masala-chai-tea 210 g  (Pack of 15),210 g,1,168,142.8,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,2,338,290.0,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,21,3969,3297.51,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357177,Chaayos pink-festival-gift-box-set-with-tea-snacks 5 pcs  1 Set,5 pcs,2,1998,1697.9,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,1,1599,1359.0,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,3,1947,1654.95,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,2,400,327.76,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,18,3762,3324.73,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,23,4305,3788.21,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,1,649,551.65,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,15,2497,2137.0,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Coimbatore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,1,189,170.01,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,4,767,678.96,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,36,4284,3470.04,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357177,Chaayos pink-festival-gift-box-set-with-tea-snacks 5 pcs  1 Set,5 pcs,1,999,848.95,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,15,4935,3807.33,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,1,190,150.16,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad Rural,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,1,299,245.0,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194790,Chaayos instant-desi-masala-chai-tea 210 g  (Pack of 15),210 g,1,189,180.0,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,3,504,453.36,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,1,649,551.65,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,24,4056,3463.8,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,6,1254,1065.9,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,13,2418,2101.15,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,2,319,273.7,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,9,1881,1598.85,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357176,Chaayos green-festival-gift-box-set-with-tea-snacks 1 pc,1 pc,1,1599,1359.0,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Kochi Rural,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,1,159,149.46,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,30,3570,2915.5,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,2,519,410.17,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,4,636,540.6,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,1,159,149.46,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,21,2499,1920.66,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357178,Chaayos festival-gift-box-masala-adrak-elaichi-chai 200 g  (2x100 g),200 g,3,1947,1654.95,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,15,1590,1319.7,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,39,8151,7134.43,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,3,318,263.94,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,snacks-branded-foods,chocolates-candies,gift-boxes,40357177,Chaayos pink-festival-gift-box-set-with-tea-snacks 5 pcs  1 Set,5 pcs,1,999,848.95,,Discontinue,Discontinue
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348269,Chaayos instant-chai-tea-premix-combo 168 g  (14 g x 12),168 g,5,750,637.5,5753.0,Chaayos Combo Premix Pack of 12,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,9,1512,1301.84,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mysore,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,2,238,197.54,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Noida,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,4,437,362.71,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,1,199,149.25,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,11,1309,1029.35,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348265,Chaayos instant-lemon-iced-tea-premix 220 g  (20 g x 10),220 g,8,848,703.84,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348271,Chaayos detox-kahwa-herbal-green-tea 25 pcs,25 pcs,6,1254,961.4,3672.0,Chaayos Detox Kahwa Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Bangalore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,42,7938,7009.38,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40348270,Chaayos instant-cardamom-tea-premix 210 g  (14 g x 15),210 g,3,504,445.04,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2026-02-01,2026-02-24,20260201 - 20260224,Mysore,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194559,Chaayos tea-blendchai-adrak-elaichi-premium-flavoured 100 g,100 g,1,199,129.35,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Hyderabad,Chaayos,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags,40194562,Chaayos instant-desi-masala-chai-tea 25 pcs,25 pcs,7,1233,992.35,1960.0,Chaayos Masala Tea Bag,Tea Bag
2026-02-01,2026-02-24,20260201 - 20260224,Pune,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,12,1272,1055.76,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348266,Chaayos adrakh-elaichi-instant-chai-tea 250 g,250 g,24,7077,5798.88,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Chennai,Chaayos,beverages,tea,leaf-dust-tea,40348267,Chaayos desi-masala-chai-tea 250 g,250 g,17,3230,2552.72,5749.0,Chaayos Masala Tea 250g,Chai Patti
2026-02-01,2026-02-24,20260201 - 20260224,Ahmedabad-Gandhinagar,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,4,424,351.92,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Mumbai,Chaayos,beverages,energy-soft-drinks,icetea-non-aerated-drink,40348264,Chaayos instant-peach-iced-tea-premix 220 g  (22 g x 10),220 g,32,3808,3160.64,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2026-02-01,2026-02-24,20260201 - 20260224,Gurgaon,Chaayos,beverages,tea,leaf-dust-tea,40348268,Chaayos adrakh-elaichi-instant-tea-premix 120 g  (15 x 8 g each),120 g,19,3971,3493.11,5742.0,Chaayos Adrak Elaichi Premix Pack of 15,Premix
